node,NoT,NoR,Node_degree,sent_gas,received_gas,total_gas
17175,1.0,0.0,1.0,218774.0,0.0,218774.0
17176,0.0,1.0,1.0,0.0,21000.0,21000.0
17177,1.0,0.0,1.0,70073.0,0.0,70073.0
17178,1.0,0.0,1.0,27938.0,0.0,27938.0
17179,1.0,0.0,1.0,31097.0,0.0,31097.0
17180,1.0,0.0,1.0,46551.0,0.0,46551.0
17181,0.0,1.0,1.0,0.0,46551.0,46551.0
17182,0.0,1.0,1.0,0.0,21000.0,21000.0
17183,1.0,0.0,1.0,21000.0,0.0,21000.0
17184,0.0,1.0,1.0,0.0,21000.0,21000.0
17185,0.0,1.0,1.0,0.0,21000.0,21000.0
17186,1.0,0.0,1.0,20204.0,0.0,20204.0
17187,1.0,0.0,1.0,128989.0,0.0,128989.0
17188,1.0,0.0,1.0,21000.0,0.0,21000.0
17189,0.0,1.0,1.0,0.0,21000.0,21000.0
17190,0.0,1.0,1.0,0.0,39439.0,39439.0
17191,0.0,1.0,1.0,0.0,21000.0,21000.0
17192,1.0,0.0,1.0,39392.0,0.0,39392.0
17193,0.0,1.0,1.0,0.0,21000.0,21000.0
17194,1.0,0.0,1.0,239135.0,0.0,239135.0
17195,1.0,0.0,1.0,21000.0,0.0,21000.0
17196,0.0,1.0,1.0,0.0,21000.0,21000.0
17197,0.0,1.0,1.0,0.0,21000.0,21000.0
17198,0.0,1.0,1.0,0.0,21000.0,21000.0
17199,1.0,0.0,1.0,144678.0,0.0,144678.0
17200,1.0,0.0,1.0,21000.0,0.0,21000.0
17201,0.0,1.0,1.0,0.0,21000.0,21000.0
17202,1.0,0.0,1.0,31097.0,0.0,31097.0
17203,0.0,1.0,1.0,0.0,21000.0,21000.0
17204,1.0,0.0,1.0,123641.0,0.0,123641.0
17205,1.0,0.0,1.0,31097.0,0.0,31097.0
17206,1.0,0.0,1.0,21000.0,0.0,21000.0
17207,1.0,0.0,1.0,21000.0,0.0,21000.0
17208,0.0,1.0,1.0,0.0,21000.0,21000.0
17209,0.0,1.0,1.0,0.0,21000.0,21000.0
17210,0.0,1.0,1.0,0.0,21000.0,21000.0
17211,1.0,0.0,1.0,109674.0,0.0,109674.0
17212,1.0,0.0,1.0,31109.0,0.0,31109.0
17213,1.0,0.0,1.0,31109.0,0.0,31109.0
17214,1.0,0.0,1.0,31097.0,0.0,31097.0
17215,1.0,0.0,1.0,31097.0,0.0,31097.0
17216,2.0,0.0,2.0,209946.0,0.0,209946.0
17217,1.0,0.0,1.0,103141.0,0.0,103141.0
17218,1.0,0.0,1.0,295367.0,0.0,295367.0
17219,1.0,0.0,1.0,21000.0,0.0,21000.0
17220,0.0,1.0,1.0,0.0,21000.0,21000.0
17221,1.0,0.0,1.0,21000.0,0.0,21000.0
17222,1.0,0.0,1.0,21000.0,0.0,21000.0
17223,0.0,2.0,2.0,0.0,42000.0,42000.0
17224,3.0,0.0,3.0,322577.0,0.0,322577.0
17225,0.0,1.0,1.0,0.0,70022.0,70022.0
17226,0.0,1.0,1.0,0.0,21000.0,21000.0
17227,1.0,0.0,1.0,21000.0,0.0,21000.0
17228,0.0,1.0,1.0,0.0,21000.0,21000.0
17229,0.0,1.0,1.0,0.0,21000.0,21000.0
17230,0.0,1.0,1.0,0.0,21000.0,21000.0
17231,1.0,0.0,1.0,163873.0,0.0,163873.0
17232,1.0,0.0,1.0,102896.0,0.0,102896.0
17233,1.0,0.0,1.0,27938.0,0.0,27938.0
17234,1.0,0.0,1.0,21000.0,0.0,21000.0
17235,1.0,0.0,1.0,46097.0,0.0,46097.0
17236,1.0,0.0,1.0,21000.0,0.0,21000.0
17237,0.0,1.0,1.0,0.0,21000.0,21000.0
17238,0.0,1.0,1.0,0.0,52080.0,52080.0
17239,0.0,1.0,1.0,0.0,21000.0,21000.0
17240,0.0,1.0,1.0,0.0,21000.0,21000.0
17241,1.0,0.0,1.0,21000.0,0.0,21000.0
17242,0.0,1.0,1.0,0.0,21000.0,21000.0
17243,0.0,1.0,1.0,0.0,21000.0,21000.0
17244,0.0,1.0,1.0,0.0,21000.0,21000.0
17245,1.0,0.0,1.0,107194.0,0.0,107194.0
17246,1.0,0.0,1.0,155851.0,0.0,155851.0
17247,0.0,1.0,1.0,0.0,155851.0,155851.0
17248,1.0,0.0,1.0,21000.0,0.0,21000.0
17249,1.0,0.0,1.0,21000.0,0.0,21000.0
17250,0.0,1.0,1.0,0.0,21000.0,21000.0
17251,0.0,2.0,2.0,0.0,157791.0,157791.0
17252,1.0,0.0,1.0,31109.0,0.0,31109.0
17253,1.0,0.0,1.0,31097.0,0.0,31097.0
17254,1.0,0.0,1.0,21000.0,0.0,21000.0
17255,1.0,0.0,1.0,397602.0,0.0,397602.0
17256,1.0,0.0,1.0,21000.0,0.0,21000.0
17257,0.0,1.0,1.0,0.0,21000.0,21000.0
17258,0.0,1.0,1.0,0.0,25145.0,25145.0
17259,1.0,0.0,1.0,141580.0,0.0,141580.0
17260,0.0,1.0,1.0,0.0,21000.0,21000.0
17261,0.0,1.0,1.0,0.0,21000.0,21000.0
17262,1.0,0.0,1.0,21000.0,0.0,21000.0
17263,0.0,1.0,1.0,0.0,21000.0,21000.0
17264,1.0,0.0,1.0,31109.0,0.0,31109.0
17265,1.0,0.0,1.0,103033.0,0.0,103033.0
17266,1.0,0.0,1.0,144690.0,0.0,144690.0
17267,1.0,0.0,1.0,31097.0,0.0,31097.0
17268,1.0,0.0,1.0,146370.0,0.0,146370.0
17269,1.0,0.0,1.0,48764.0,0.0,48764.0
17270,0.0,1.0,1.0,0.0,21000.0,21000.0
17271,1.0,0.0,1.0,183723.0,0.0,183723.0
17272,1.0,0.0,1.0,1669979.0,0.0,1669979.0
17273,0.0,1.0,1.0,0.0,21000.0,21000.0
17274,1.0,0.0,1.0,115942.0,0.0,115942.0
17275,1.0,0.0,1.0,21000.0,0.0,21000.0
17276,0.0,1.0,1.0,0.0,21000.0,21000.0
17277,1.0,0.0,1.0,21000.0,0.0,21000.0
17278,1.0,0.0,1.0,63221.0,0.0,63221.0
17279,1.0,0.0,1.0,21000.0,0.0,21000.0
17280,1.0,0.0,1.0,65625.0,0.0,65625.0
17281,1.0,0.0,1.0,118159.0,0.0,118159.0
17282,1.0,0.0,1.0,48185.0,0.0,48185.0
17283,1.0,0.0,1.0,43740.0,0.0,43740.0
17284,0.0,4.0,4.0,0.0,229295.0,229295.0
17285,1.0,0.0,1.0,21000.0,0.0,21000.0
17286,1.0,0.0,1.0,21000.0,0.0,21000.0
17287,1.0,0.0,1.0,31121.0,0.0,31121.0
17288,0.0,1.0,1.0,0.0,49347.0,49347.0
17289,1.0,0.0,1.0,21000.0,0.0,21000.0
17290,1.0,0.0,1.0,239915.0,0.0,239915.0
17291,0.0,1.0,1.0,0.0,21000.0,21000.0
17292,0.0,1.0,1.0,0.0,21000.0,21000.0
17293,1.0,0.0,1.0,31121.0,0.0,31121.0
17294,1.0,0.0,1.0,21000.0,0.0,21000.0
17295,1.0,0.0,1.0,21000.0,0.0,21000.0
17296,1.0,0.0,1.0,21000.0,0.0,21000.0
17297,0.0,1.0,1.0,0.0,21000.0,21000.0
17298,1.0,0.0,1.0,21000.0,0.0,21000.0
17299,1.0,0.0,1.0,21000.0,0.0,21000.0
17300,1.0,0.0,1.0,115096.0,0.0,115096.0
17301,1.0,0.0,1.0,98836.0,0.0,98836.0
17302,1.0,0.0,1.0,113141.0,0.0,113141.0
17303,1.0,0.0,1.0,48897.0,0.0,48897.0
17304,1.0,0.0,1.0,21000.0,0.0,21000.0
17305,0.0,1.0,1.0,0.0,21000.0,21000.0
17306,0.0,1.0,1.0,0.0,21000.0,21000.0
17307,0.0,1.0,1.0,0.0,21000.0,21000.0
17308,1.0,0.0,1.0,31097.0,0.0,31097.0
17309,1.0,0.0,1.0,123646.0,0.0,123646.0
17310,1.0,0.0,1.0,149724.0,0.0,149724.0
17311,1.0,0.0,1.0,199089.0,0.0,199089.0
17312,1.0,0.0,1.0,21000.0,0.0,21000.0
17313,1.0,0.0,1.0,19718.0,0.0,19718.0
17314,1.0,0.0,1.0,257730.0,0.0,257730.0
17315,0.0,1.0,1.0,0.0,21000.0,21000.0
17316,1.0,0.0,1.0,150871.0,0.0,150871.0
17317,0.0,1.0,1.0,0.0,21000.0,21000.0
17318,0.0,1.0,1.0,0.0,21000.0,21000.0
17319,1.0,0.0,1.0,201988.0,0.0,201988.0
17320,1.0,0.0,1.0,21000.0,0.0,21000.0
17321,2.0,0.0,2.0,494103.0,0.0,494103.0
17322,1.0,0.0,1.0,21000.0,0.0,21000.0
17323,0.0,1.0,1.0,0.0,21000.0,21000.0
17324,1.0,0.0,1.0,123166.0,0.0,123166.0
17325,1.0,0.0,1.0,51883.0,0.0,51883.0
17326,1.0,0.0,1.0,21000.0,0.0,21000.0
17327,1.0,0.0,1.0,21000.0,0.0,21000.0
17328,0.0,1.0,1.0,0.0,21000.0,21000.0
17329,0.0,1.0,1.0,0.0,21000.0,21000.0
17330,1.0,0.0,1.0,21000.0,0.0,21000.0
17331,0.0,1.0,1.0,0.0,52080.0,52080.0
17332,1.0,0.0,1.0,46109.0,0.0,46109.0
17333,0.0,1.0,1.0,0.0,21000.0,21000.0
17334,0.0,1.0,1.0,0.0,21000.0,21000.0
17335,1.0,0.0,1.0,21000.0,0.0,21000.0
17336,1.0,0.0,1.0,34235.0,0.0,34235.0
17337,1.0,0.0,1.0,85724.0,0.0,85724.0
17338,0.0,1.0,1.0,0.0,21000.0,21000.0
17339,1.0,1.0,2.0,31109.0,21000.0,52109.0
17340,1.0,0.0,1.0,19730.0,0.0,19730.0
17341,0.0,1.0,1.0,0.0,21000.0,21000.0
17342,1.0,0.0,1.0,65613.0,0.0,65613.0
17343,1.0,0.0,1.0,21000.0,0.0,21000.0
17344,0.0,1.0,1.0,0.0,21000.0,21000.0
17345,1.0,0.0,1.0,21000.0,0.0,21000.0
17346,0.0,1.0,1.0,0.0,21000.0,21000.0
17347,0.0,1.0,1.0,0.0,21000.0,21000.0
17348,0.0,1.0,1.0,0.0,21000.0,21000.0
17349,1.0,0.0,1.0,21051.0,0.0,21051.0
17350,0.0,1.0,1.0,0.0,21051.0,21051.0
17351,0.0,1.0,1.0,0.0,21000.0,21000.0
17352,1.0,0.0,1.0,97590.0,0.0,97590.0
17353,1.0,0.0,1.0,232639.0,0.0,232639.0
17354,0.0,1.0,1.0,0.0,21000.0,21000.0
17355,0.0,1.0,1.0,0.0,21000.0,21000.0
17356,1.0,0.0,1.0,21000.0,0.0,21000.0
17357,0.0,1.0,1.0,0.0,21000.0,21000.0
17358,1.0,0.0,1.0,21000.0,0.0,21000.0
17359,1.0,0.0,1.0,31109.0,0.0,31109.0
17360,1.0,0.0,1.0,222015.0,0.0,222015.0
17361,0.0,1.0,1.0,0.0,21000.0,21000.0
17362,1.0,0.0,1.0,51883.0,0.0,51883.0
17363,1.0,0.0,1.0,19730.0,0.0,19730.0
17364,0.0,1.0,1.0,0.0,21000.0,21000.0
17365,1.0,0.0,1.0,139127.0,0.0,139127.0
17366,1.0,0.0,1.0,65313.0,0.0,65313.0
17367,1.0,0.0,1.0,184021.0,0.0,184021.0
17368,0.0,1.0,1.0,0.0,184021.0,184021.0
17369,1.0,0.0,1.0,400526.0,0.0,400526.0
17370,0.0,2.0,2.0,0.0,796868.0,796868.0
17371,1.0,0.0,1.0,46715.0,0.0,46715.0
17372,1.0,0.0,1.0,46097.0,0.0,46097.0
17373,1.0,0.0,1.0,21000.0,0.0,21000.0
17374,0.0,1.0,1.0,0.0,21000.0,21000.0
17375,1.0,0.0,1.0,31109.0,0.0,31109.0
17376,1.0,0.0,1.0,21000.0,0.0,21000.0
17377,1.0,0.0,1.0,155848.0,0.0,155848.0
17378,1.0,0.0,1.0,19740.0,0.0,19740.0
17379,0.0,1.0,1.0,0.0,21000.0,21000.0
17380,0.0,1.0,1.0,0.0,46454.0,46454.0
17381,1.0,0.0,1.0,156979.0,0.0,156979.0
17382,1.0,0.0,1.0,51750.0,0.0,51750.0
17383,0.0,1.0,1.0,0.0,51750.0,51750.0
17384,0.0,1.0,1.0,0.0,21000.0,21000.0
17385,1.0,0.0,1.0,445432.0,0.0,445432.0
17386,1.0,0.0,1.0,128323.0,0.0,128323.0
17387,1.0,0.0,1.0,253172.0,0.0,253172.0
17388,1.0,0.0,1.0,48759.0,0.0,48759.0
17389,1.0,1.0,2.0,21000.0,21000.0,42000.0
17390,1.0,0.0,1.0,44224.0,0.0,44224.0
17391,1.0,0.0,1.0,21000.0,0.0,21000.0
17392,1.0,0.0,1.0,33525.0,0.0,33525.0
17393,0.0,1.0,1.0,0.0,21000.0,21000.0
17394,1.0,0.0,1.0,117862.0,0.0,117862.0
17395,1.0,0.0,1.0,104403.0,0.0,104403.0
17396,0.0,1.0,1.0,0.0,21000.0,21000.0
17397,1.0,0.0,1.0,21000.0,0.0,21000.0
17398,0.0,1.0,1.0,0.0,21000.0,21000.0
17399,1.0,0.0,1.0,46121.0,0.0,46121.0
17400,1.0,0.0,1.0,119130.0,0.0,119130.0
17401,0.0,1.0,1.0,0.0,21000.0,21000.0
17402,3.0,0.0,3.0,573921.0,0.0,573921.0
17403,6.0,0.0,6.0,126000.0,0.0,126000.0
17404,0.0,1.0,1.0,0.0,21000.0,21000.0
17405,0.0,1.0,1.0,0.0,21000.0,21000.0
17406,1.0,0.0,1.0,188040.0,0.0,188040.0
17407,1.0,0.0,1.0,21000.0,0.0,21000.0
17408,1.0,0.0,1.0,21000.0,0.0,21000.0
17409,1.0,0.0,1.0,46098.0,0.0,46098.0
17410,1.0,0.0,1.0,63197.0,0.0,63197.0
17411,1.0,0.0,1.0,222015.0,0.0,222015.0
17412,0.0,1.0,1.0,0.0,21000.0,21000.0
17413,1.0,0.0,1.0,135045.0,0.0,135045.0
17414,0.0,1.0,1.0,0.0,21000.0,21000.0
17415,1.0,0.0,1.0,65613.0,0.0,65613.0
17416,1.0,0.0,1.0,21000.0,0.0,21000.0
17417,0.0,1.0,1.0,0.0,21000.0,21000.0
17418,1.0,0.0,1.0,21000.0,0.0,21000.0
17419,1.0,0.0,1.0,21000.0,0.0,21000.0
17420,0.0,1.0,1.0,0.0,21000.0,21000.0
17421,1.0,0.0,1.0,19862.0,0.0,19862.0
17422,0.0,3.0,3.0,0.0,103514.0,103514.0
17423,1.0,0.0,1.0,217137.0,0.0,217137.0
17424,1.0,0.0,1.0,21000.0,0.0,21000.0
17425,0.0,1.0,1.0,0.0,21000.0,21000.0
17426,1.0,0.0,1.0,186621.0,0.0,186621.0
17427,1.0,0.0,1.0,109238.0,0.0,109238.0
17428,1.0,0.0,1.0,31097.0,0.0,31097.0
17429,1.0,0.0,1.0,102866.0,0.0,102866.0
17430,1.0,0.0,1.0,98040.0,0.0,98040.0
17431,1.0,0.0,1.0,209403.0,0.0,209403.0
17432,0.0,1.0,1.0,0.0,21000.0,21000.0
17433,1.0,0.0,1.0,19847.0,0.0,19847.0
17434,1.0,0.0,1.0,21000.0,0.0,21000.0
17435,0.0,1.0,1.0,0.0,21000.0,21000.0
17436,0.0,1.0,1.0,0.0,21000.0,21000.0
17437,0.0,1.0,1.0,0.0,21000.0,21000.0
17438,1.0,0.0,1.0,31097.0,0.0,31097.0
17439,1.0,0.0,1.0,140455.0,0.0,140455.0
17440,1.0,0.0,1.0,46458.0,0.0,46458.0
17441,0.0,1.0,1.0,0.0,40948.0,40948.0
17442,0.0,1.0,1.0,0.0,21000.0,21000.0
17443,0.0,1.0,1.0,0.0,21000.0,21000.0
17444,1.0,0.0,1.0,34642.0,0.0,34642.0
17445,0.0,1.0,1.0,0.0,34642.0,34642.0
17446,0.0,1.0,1.0,0.0,21000.0,21000.0
17447,0.0,1.0,1.0,0.0,21000.0,21000.0
17448,0.0,1.0,1.0,0.0,21000.0,21000.0
17449,0.0,1.0,1.0,0.0,21000.0,21000.0
17450,1.0,0.0,1.0,55200.0,0.0,55200.0
17451,0.0,1.0,1.0,0.0,21000.0,21000.0
17452,1.0,0.0,1.0,186819.0,0.0,186819.0
17453,1.0,0.0,1.0,21000.0,0.0,21000.0
17454,0.0,1.0,1.0,0.0,21000.0,21000.0
17455,1.0,0.0,1.0,131211.0,0.0,131211.0
17456,1.0,0.0,1.0,21000.0,0.0,21000.0
17457,0.0,1.0,1.0,0.0,21000.0,21000.0
17458,1.0,0.0,1.0,63209.0,0.0,63209.0
17459,1.0,0.0,1.0,123367.0,0.0,123367.0
17460,1.0,0.0,1.0,321667.0,0.0,321667.0
17461,1.0,0.0,1.0,21000.0,0.0,21000.0
17462,1.0,0.0,1.0,46364.0,0.0,46364.0
17463,1.0,0.0,1.0,81195.0,0.0,81195.0
17464,1.0,0.0,1.0,221989.0,0.0,221989.0
17465,1.0,0.0,1.0,21000.0,0.0,21000.0
17466,0.0,2.0,2.0,0.0,42000.0,42000.0
17467,0.0,1.0,1.0,0.0,21000.0,21000.0
17468,0.0,1.0,1.0,0.0,21000.0,21000.0
17469,0.0,1.0,1.0,0.0,21000.0,21000.0
17470,1.0,0.0,1.0,21000.0,0.0,21000.0
17471,1.0,0.0,1.0,21000.0,0.0,21000.0
17472,0.0,1.0,1.0,0.0,21000.0,21000.0
17473,0.0,1.0,1.0,0.0,21000.0,21000.0
17474,1.0,0.0,1.0,46121.0,0.0,46121.0
17475,1.0,0.0,1.0,21000.0,0.0,21000.0
17476,1.0,1.0,2.0,33525.0,21000.0,54525.0
17477,0.0,1.0,1.0,0.0,21000.0,21000.0
17478,1.0,0.0,1.0,165165.0,0.0,165165.0
17479,1.0,0.0,1.0,21000.0,0.0,21000.0
17480,1.0,0.0,1.0,50796.0,0.0,50796.0
17481,0.0,2.0,2.0,0.0,86604.0,86604.0
17482,1.0,0.0,1.0,21000.0,0.0,21000.0
17483,1.0,0.0,1.0,149360.0,0.0,149360.0
17484,1.0,0.0,1.0,206302.0,0.0,206302.0
17485,1.0,0.0,1.0,48633.0,0.0,48633.0
17486,1.0,0.0,1.0,171906.0,0.0,171906.0
17487,1.0,0.0,1.0,63197.0,0.0,63197.0
17488,1.0,0.0,1.0,78578.0,0.0,78578.0
17489,0.0,1.0,1.0,0.0,78578.0,78578.0
17490,1.0,0.0,1.0,31097.0,0.0,31097.0
17491,1.0,0.0,1.0,21000.0,0.0,21000.0
17492,0.0,1.0,1.0,0.0,21000.0,21000.0
17493,0.0,1.0,1.0,0.0,21000.0,21000.0
17494,0.0,1.0,1.0,0.0,21000.0,21000.0
17495,1.0,0.0,1.0,34235.0,0.0,34235.0
17496,1.0,0.0,1.0,20001.0,0.0,20001.0
17497,1.0,0.0,1.0,321310.0,0.0,321310.0
17498,0.0,1.0,1.0,0.0,21000.0,21000.0
17499,0.0,1.0,1.0,0.0,21000.0,21000.0
17500,1.0,0.0,1.0,21916.0,0.0,21916.0
17501,1.0,0.0,1.0,76713.0,0.0,76713.0
17502,1.0,0.0,1.0,21000.0,0.0,21000.0
17503,0.0,1.0,1.0,0.0,21000.0,21000.0
17504,2.0,0.0,2.0,163845.0,0.0,163845.0
17505,1.0,0.0,1.0,100154.0,0.0,100154.0
17506,0.0,2.0,2.0,0.0,187788.0,187788.0
17507,1.0,0.0,1.0,46739.0,0.0,46739.0
17508,0.0,1.0,1.0,0.0,21000.0,21000.0
17509,1.0,0.0,1.0,93584.0,0.0,93584.0
17510,0.0,1.0,1.0,0.0,21000.0,21000.0
17511,1.0,0.0,1.0,21928.0,0.0,21928.0
17512,2.0,0.0,2.0,570230.0,0.0,570230.0
17513,1.0,0.0,1.0,78293.0,0.0,78293.0
17514,0.0,1.0,1.0,0.0,78293.0,78293.0
17515,0.0,1.0,1.0,0.0,21000.0,21000.0
17516,0.0,1.0,1.0,0.0,21000.0,21000.0
17517,1.0,0.0,1.0,169516.0,0.0,169516.0
17518,1.0,1.0,2.0,21000.0,21000.0,42000.0
17519,1.0,0.0,1.0,78596.0,0.0,78596.0
17520,1.0,0.0,1.0,21000.0,0.0,21000.0
17521,0.0,1.0,1.0,0.0,21000.0,21000.0
17522,1.0,0.0,1.0,54572.0,0.0,54572.0
17523,1.0,0.0,1.0,21000.0,0.0,21000.0
17524,1.0,0.0,1.0,122887.0,0.0,122887.0
17525,1.0,0.0,1.0,100966.0,0.0,100966.0
17526,0.0,1.0,1.0,0.0,100966.0,100966.0
17527,1.0,0.0,1.0,21000.0,0.0,21000.0
17528,1.0,0.0,1.0,21916.0,0.0,21916.0
17529,1.0,0.0,1.0,126638.0,0.0,126638.0
17530,1.0,0.0,1.0,26765.0,0.0,26765.0
17531,1.0,0.0,1.0,21000.0,0.0,21000.0
17532,0.0,1.0,1.0,0.0,21000.0,21000.0
17533,1.0,0.0,1.0,63197.0,0.0,63197.0
17534,0.0,1.0,1.0,0.0,21000.0,21000.0
17535,1.0,0.0,1.0,31109.0,0.0,31109.0
17536,1.0,0.0,1.0,31097.0,0.0,31097.0
17537,1.0,0.0,1.0,142403.0,0.0,142403.0
17538,1.0,0.0,1.0,133710.0,0.0,133710.0
17539,1.0,0.0,1.0,21000.0,0.0,21000.0
17540,1.0,0.0,1.0,21000.0,0.0,21000.0
17541,1.0,0.0,1.0,91696.0,0.0,91696.0
17542,0.0,1.0,1.0,0.0,21000.0,21000.0
17543,3.0,0.0,3.0,300359.0,0.0,300359.0
17544,1.0,0.0,1.0,21000.0,0.0,21000.0
17545,0.0,1.0,1.0,0.0,21000.0,21000.0
17546,1.0,0.0,1.0,31097.0,0.0,31097.0
17547,0.0,1.0,1.0,0.0,21000.0,21000.0
17548,1.0,0.0,1.0,21000.0,0.0,21000.0
17549,0.0,1.0,1.0,0.0,21000.0,21000.0
17550,2.0,0.0,2.0,473950.0,0.0,473950.0
17551,1.0,0.0,1.0,21000.0,0.0,21000.0
17552,0.0,1.0,1.0,0.0,21000.0,21000.0
17553,1.0,1.0,2.0,21000.0,21000.0,42000.0
17554,1.0,0.0,1.0,113416.0,0.0,113416.0
17555,1.0,0.0,1.0,31121.0,0.0,31121.0
17556,0.0,1.0,1.0,0.0,21000.0,21000.0
17557,1.0,0.0,1.0,59661.0,0.0,59661.0
17558,0.0,2.0,2.0,0.0,106286.0,106286.0
17559,1.0,0.0,1.0,143869.0,0.0,143869.0
17560,1.0,0.0,1.0,21000.0,0.0,21000.0
17561,0.0,1.0,1.0,0.0,21000.0,21000.0
17562,1.0,0.0,1.0,22098.0,0.0,22098.0
17563,1.0,0.0,1.0,163754.0,0.0,163754.0
17564,0.0,1.0,1.0,0.0,21000.0,21000.0
17565,1.0,0.0,1.0,123367.0,0.0,123367.0
17566,1.0,0.0,1.0,103678.0,0.0,103678.0
17567,1.0,0.0,1.0,19725.0,0.0,19725.0
17568,0.0,4.0,4.0,0.0,110586.0,110586.0
17569,1.0,0.0,1.0,124399.0,0.0,124399.0
17570,1.0,0.0,1.0,19795.0,0.0,19795.0
17571,1.0,0.0,1.0,61982.0,0.0,61982.0
17572,0.0,1.0,1.0,0.0,21000.0,21000.0
17573,1.0,0.0,1.0,48764.0,0.0,48764.0
17574,1.0,0.0,1.0,48897.0,0.0,48897.0
17575,0.0,1.0,1.0,0.0,21000.0,21000.0
17576,1.0,0.0,1.0,112840.0,0.0,112840.0
17577,1.0,0.0,1.0,21000.0,0.0,21000.0
17578,1.0,0.0,1.0,21000.0,0.0,21000.0
17579,1.0,0.0,1.0,31097.0,0.0,31097.0
17580,0.0,1.0,1.0,0.0,21000.0,21000.0
17581,1.0,0.0,1.0,46763.0,0.0,46763.0
17582,2.0,0.0,2.0,42000.0,0.0,42000.0
17583,0.0,1.0,1.0,0.0,21000.0,21000.0
17584,0.0,1.0,1.0,0.0,21000.0,21000.0
17585,1.0,0.0,1.0,130722.0,0.0,130722.0
17586,0.0,1.0,1.0,0.0,21000.0,21000.0
17587,0.0,1.0,1.0,0.0,21000.0,21000.0
17588,1.0,0.0,1.0,32605.0,0.0,32605.0
17589,0.0,1.0,1.0,0.0,32605.0,32605.0
17590,1.0,0.0,1.0,275769.0,0.0,275769.0
17591,1.0,0.0,1.0,171613.0,0.0,171613.0
17592,1.0,0.0,1.0,21000.0,0.0,21000.0
17593,0.0,1.0,1.0,0.0,21000.0,21000.0
17594,0.0,1.0,1.0,0.0,21000.0,21000.0
17595,1.0,0.0,1.0,111998.0,0.0,111998.0
17596,0.0,1.0,1.0,0.0,111998.0,111998.0
17597,1.0,0.0,1.0,46763.0,0.0,46763.0
17598,1.0,0.0,1.0,21000.0,0.0,21000.0
17599,0.0,1.0,1.0,0.0,21000.0,21000.0
17600,1.0,0.0,1.0,105709.0,0.0,105709.0
17601,1.0,0.0,1.0,19709.0,0.0,19709.0
17602,1.0,0.0,1.0,25918.0,0.0,25918.0
17603,0.0,1.0,1.0,0.0,21000.0,21000.0
17604,1.0,0.0,1.0,26558.0,0.0,26558.0
17605,1.0,0.0,1.0,163470.0,0.0,163470.0
17606,1.0,0.0,1.0,21000.0,0.0,21000.0
17607,0.0,1.0,1.0,0.0,21000.0,21000.0
17608,2.0,0.0,2.0,123984.0,0.0,123984.0
17609,2.0,0.0,2.0,100508.0,0.0,100508.0
17610,0.0,5.0,5.0,0.0,217419.0,217419.0
17611,1.0,0.0,1.0,172039.0,0.0,172039.0
17612,1.0,0.0,1.0,31121.0,0.0,31121.0
17613,1.0,1.0,2.0,74636.0,21000.0,95636.0
17614,0.0,1.0,1.0,0.0,21000.0,21000.0
17615,1.0,0.0,1.0,21000.0,0.0,21000.0
17616,0.0,1.0,1.0,0.0,21000.0,21000.0
17617,1.0,0.0,1.0,31121.0,0.0,31121.0
17618,1.0,0.0,1.0,33525.0,0.0,33525.0
17619,1.0,0.0,1.0,21000.0,0.0,21000.0
17620,0.0,1.0,1.0,0.0,21000.0,21000.0
17621,1.0,0.0,1.0,51830.0,0.0,51830.0
17622,1.0,0.0,1.0,130746.0,0.0,130746.0
17623,0.0,1.0,1.0,0.0,21000.0,21000.0
17624,1.0,0.0,1.0,21000.0,0.0,21000.0
17625,0.0,1.0,1.0,0.0,21000.0,21000.0
17626,1.0,0.0,1.0,33525.0,0.0,33525.0
17627,0.0,1.0,1.0,0.0,21000.0,21000.0
17628,1.0,0.0,1.0,21000.0,0.0,21000.0
17629,0.0,1.0,1.0,0.0,21000.0,21000.0
17630,1.0,0.0,1.0,201288.0,0.0,201288.0
17631,0.0,1.0,1.0,0.0,21000.0,21000.0
17632,1.0,0.0,1.0,63209.0,0.0,63209.0
17633,0.0,1.0,1.0,0.0,21000.0,21000.0
17634,1.0,0.0,1.0,46431.0,0.0,46431.0
17635,0.0,1.0,1.0,0.0,46431.0,46431.0
17636,0.0,1.0,1.0,0.0,21000.0,21000.0
17637,1.0,0.0,1.0,21000.0,0.0,21000.0
17638,1.0,0.0,1.0,21000.0,0.0,21000.0
17639,1.0,0.0,1.0,21000.0,0.0,21000.0
17640,1.0,2.0,3.0,21000.0,42000.0,63000.0
17641,1.0,0.0,1.0,255316.0,0.0,255316.0
17642,1.0,0.0,1.0,48764.0,0.0,48764.0
17643,0.0,1.0,1.0,0.0,21000.0,21000.0
17644,0.0,1.0,1.0,0.0,21000.0,21000.0
17645,1.0,0.0,1.0,259923.0,0.0,259923.0
17646,1.0,0.0,1.0,21000.0,0.0,21000.0
17647,1.0,0.0,1.0,163754.0,0.0,163754.0
17648,1.0,0.0,1.0,59517.0,0.0,59517.0
17649,0.0,1.0,1.0,0.0,59517.0,59517.0
17650,1.0,0.0,1.0,223822.0,0.0,223822.0
17651,1.0,0.0,1.0,36779.0,0.0,36779.0
17652,1.0,0.0,1.0,21000.0,0.0,21000.0
17653,1.0,0.0,1.0,37221.0,0.0,37221.0
17654,0.0,1.0,1.0,0.0,21000.0,21000.0
17655,0.0,1.0,1.0,0.0,21000.0,21000.0
